id,state_id,census_id,Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Estimate!!Families!!Total,Estimate!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Estimate!!Married-couple families!!Total,Estimate!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Estimate!!Nonfamily households!!Total,Estimate!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars)
4933,10,1600000US1271569,"The Hammocks CDP, Florida",17386,70014,84747,14130,72122,88808,9983,85872,0,3256,46331,56982
4934,10,1600000US1271580,"The Meadows CDP, Florida",2489,57586,82346,1329,62214,103059,1175,65083,0,1160,50833,58616
4935,10,1600000US1271625,"The Villages CDP, Florida",43870,63841,79973,29792,75834,89812,28962,75939,0,14078,40024,59049
4936,10,1600000US1271725,"Thonotosassa CDP, Florida",4816,48099,72073,3349,59707,85127,2261,75107,0,1467,23361,36563
4937,10,1600000US1271741,"Three Lakes CDP, Florida",4830,67955,80147,3769,69620,86593,2861,86420,0,1061,39417,52392
4938,10,1600000US1271758,"Three Oaks CDP, Florida",1348,82879,93229,1043,88125,100822,908,90682,0,305,70375,62326
4939,10,1600000US1271800,"Tice CDP, Florida",1377,37302,52670,905,42730,59693,591,42599,0,472,22778,31151
4940,10,1600000US1271825,"Tierra Verde CDP, Florida",1548,107500,164078,1108,142778,190245,1035,131328,0,440,58750,95232
4941,10,1600000US1271842,"Tiger Point CDP, Florida",1290,104800,117755,942,109618,131502,931,109809,0,348,90402,80546
4942,10,1600000US1271850,"Tildenville CDP, Florida",276,0,0,163,0,0,0,0,0,113,0,0
4943,10,1600000US1271867,"Timber Pines CDP, Florida",2952,48672,60656,1633,60820,73155,1519,62020,0,1319,34759,44514
4944,10,1600000US1271900,"Titusville city, Florida",18719,46609,59985,10785,58492,71708,7798,68702,0,7934,32022,41419
4945,10,1600000US1272145,"Town 'n' Country CDP, Florida",31362,54444,73935,20494,59635,80231,13703,75698,95950,10868,40841,57359
4946,10,1600000US1272325,"Treasure Island city, Florida",3804,75423,110958,1961,104577,150414,1810,106667,0,1843,52036,67809
4947,10,1600000US1272350,"Trenton city, Florida",661,34893,54182,455,35642,48621,260,41316,0,206,22917,61180
4948,10,1600000US1272425,"Trilby CDP, Florida",118,49667,57280,89,72844,63020,50,74063,0,29,0,0
4949,10,1600000US1272442,"Trinity CDP, Florida",4367,79509,108726,3405,97650,123493,2947,110518,0,962,47400,52634
4950,10,1600000US1272875,"Tyndall AFB CDP, Florida",641,64132,72679,597,64549,73053,563,66544,0,44,0,67602
4951,10,1600000US1273025,"Umatilla city, Florida",1670,50517,57702,1001,68527,74534,720,80933,0,669,0,27673
4952,10,1600000US1273075,"Union Park CDP, Florida",3938,54963,65457,2688,57229,69947,1826,71917,0,1250,38873,50217
4953,10,1600000US1273163,"University CDP (Hillsborough County), Florida",19003,28495,40139,7348,34523,48202,3172,53686,0,11655,24549,33074
4954,10,1600000US1273172,"University CDP (Orange County), Florida",6796,43520,57414,3312,59500,75956,2363,75526,0,3484,25746,36015
4955,10,1600000US1273287,"University Park CDP, Florida",7496,54667,78864,5703,64164,88444,3952,69300,0,1793,26370,42184
4956,10,1600000US1273312,"Upper Grand Lagoon CDP, Florida",7228,59698,87947,4411,82357,110532,3444,91706,0,2817,39773,49890
4957,10,1600000US1273675,"Valparaiso city, Florida",1603,57316,79908,1125,72745,85136,773,76964,0,478,38098,60371
4958,10,1600000US1273700,"Valrico CDP, Florida",13444,75221,94537,10188,87310,106120,8215,103377,0,3256,37647,54268
4959,10,1600000US1273725,"Vamo CDP, Florida",2362,55482,73012,1052,69628,92437,711,91477,0,1310,44259,56934
4960,10,1600000US1273900,"Venice city, Florida",12228,60086,86049,6738,80634,114345,6059,84977,0,5490,34647,50450
4961,10,1600000US1273950,"Venice Gardens CDP, Florida",3478,54250,76969,2286,65095,93863,1894,66610,0,1192,36976,41195
4962,10,1600000US1274125,"Vernon city, Florida",319,35417,48049,184,41146,48134,103,44511,0,135,30536,44915
4963,10,1600000US1274150,"Vero Beach city, Florida",7357,48844,92654,3511,82238,128572,2878,93864,0,3846,31505,58853
4964,10,1600000US1274200,"Vero Beach South CDP, Florida",9022,55085,73626,5338,66169,88858,4386,72619,0,3684,33394,49579
4965,10,1600000US1274235,"Verona Walk CDP, Florida",1302,75052,97883,944,90086,114329,907,89327,0,358,48750,54518
4966,10,1600000US1274368,"Viera East CDP, Florida",4836,73929,87408,3108,91519,99688,2718,94236,0,1728,43438,64780
4967,10,1600000US1274370,"Viera West CDP, Florida",4704,68345,97474,3177,98219,118123,2619,104265,0,1527,39654,53200
4968,10,1600000US1274498,"Villano Beach CDP, Florida",1089,85938,134987,806,107250,162353,731,118250,0,283,29350,49195
4969,10,1600000US1274512,"Villas CDP, Florida",5506,53500,69831,2863,72202,90616,2159,75932,0,2643,37046,44921
4970,10,1600000US1274562,"Vineyards CDP, Florida",1908,91989,114553,1295,101886,128624,1174,102331,0,613,0,84825
4971,10,1600000US1274575,"Virginia Gardens village, Florida",781,50417,68441,508,56875,70055,361,58229,0,273,37361,51914
4972,10,1600000US1274625,"Wabasso CDP, Florida",246,0,95500,137,156645,157765,137,156645,0,109,0,17240
4973,10,1600000US1274635,"Wabasso Beach CDP, Florida",831,87125,140726,604,136667,169907,577,134750,0,227,63469,62166
4974,10,1600000US1274700,"Wacissa CDP, Florida",193,58375,61991,138,57500,54172,119,58292,0,55,98438,81609
4975,10,1600000US1274775,"Wahneta CDP, Florida",1280,33621,43861,971,32888,43700,482,36429,0,309,19219,36970
4976,10,1600000US1274925,"Waldo city, Florida",303,36250,44589,162,54000,63506,57,64306,0,141,15938,21787
4977,10,1600000US1274975,"Wallace CDP, Florida",960,90139,93769,721,99228,102587,632,107869,0,239,0,63455
4978,10,1600000US1275175,"Warm Mineral Springs CDP, Florida",2784,43505,54218,1628,51570,58947,1446,52857,0,1156,30050,47095
4979,10,1600000US1275200,"Warrington CDP, Florida",6445,38574,56870,3385,45981,69415,1785,63418,0,3060,31293,40774
4980,10,1600000US1275225,"Washington Park CDP, Florida",600,37500,40678,377,45729,41119,120,60349,0,223,31250,34285
4981,10,1600000US1275275,"Watergate CDP, Florida",913,41215,54558,620,44022,57351,410,44022,0,293,23886,35021
4982,10,1600000US1275300,"Watertown CDP, Florida",1283,35643,43735,676,43125,50316,334,55139,0,607,22176,27649
4983,10,1600000US1275375,"Wauchula city, Florida",1742,35402,50794,969,43750,70019,719,46328,0,773,16485,25774
4984,10,1600000US1275425,"Waukeenah CDP, Florida",129,101023,99254,92,102857,111659,92,102857,0,37,0,0
4985,10,1600000US1275450,"Wausau town, Florida",191,36406,41307,108,45313,44012,80,48333,0,83,30469,36812
4986,10,1600000US1275475,"Waverly CDP, Florida",290,44111,42835,158,44399,46046,54,0,0,132,0,38992
4987,10,1600000US1275600,"Webster city, Florida",280,28929,47181,167,52292,64369,104,66250,0,113,15313,19292
4988,10,1600000US1275612,"Wedgefield CDP, Florida",2672,80912,90069,2245,81868,92968,1730,95944,0,427,39375,50487
4989,10,1600000US1275625,"Weeki Wachee city, Florida",2,0,0,0,0,0,0,0,0,2,0,0
4990,10,1600000US1275641,"Weeki Wachee Gardens CDP, Florida",504,63162,75024,338,75493,83629,256,76937,0,166,0,52316
4991,10,1600000US1275725,"Wekiwa Springs CDP, Florida",8888,87468,121169,6591,96606,137906,5352,110750,0,2297,55707,68016
4992,10,1600000US1275750,"Welaka town, Florida",284,44167,55783,151,56875,73087,112,79167,0,133,25750,35622
4993,10,1600000US1275812,"Wellington village, Florida",20844,92586,123132,16241,105334,134942,13163,117692,0,4603,52708,75862
4994,10,1600000US1275875,"Wesley Chapel CDP, Florida",19358,84951,102584,14945,92698,111155,11762,105261,0,4413,54949,66431
4995,10,1600000US1276050,"West Bradenton CDP, Florida",1532,63152,94163,929,75321,115033,743,81705,0,603,38348,55891
4996,10,1600000US1276062,"Westchase CDP, Florida",9265,94989,125489,6452,118867,145657,5157,133260,0,2813,55214,74126
4997,10,1600000US1276075,"Westchester CDP, Florida",8831,55716,72887,6980,63535,79419,4600,73714,0,1851,30817,41343
4998,10,1600000US1276087,"West DeLand CDP, Florida",1515,59191,61463,988,61059,66726,686,61525,0,527,0,48118
4999,10,1600000US1276290,"Westgate CDP, Florida",2416,33773,40957,1885,32033,37742,889,41188,0,531,24975,37970
5000,10,1600000US1276417,"Westlake city, Florida",28,0,0,26,0,0,26,0,0,2,0,0
5001,10,1600000US1276481,"West Lealman CDP, Florida",6931,39133,50925,3434,56548,64144,2493,66975,0,3497,28224,36808
5002,10,1600000US1276487,"West Little River CDP, Florida",9543,36730,45884,6805,41288,51316,3139,47795,0,2738,22719,27187
5003,10,1600000US1276500,"West Melbourne city, Florida",8134,68277,79052,4964,79321,88344,3783,89938,0,3170,41385,58684
5004,10,1600000US1276525,"West Miami city, Florida",2632,49942,77552,1793,61319,85084,1059,88375,0,839,42904,56505
5005,10,1600000US1276582,"Weston city, Florida",20992,107908,150825,18227,116070,160817,15266,129063,0,2765,58832,78159
5006,10,1600000US1276600,"West Palm Beach city, Florida",41511,54334,81826,22397,63935,95208,14552,81759,118280,19114,43417,63521
5007,10,1600000US1276658,"West Park city, Florida",4308,46765,63371,3227,49435,67630,1812,71136,0,1081,33268,40051
5008,10,1600000US1276675,"West Pensacola CDP, Florida",8790,35068,41506,4541,41691,48434,2209,51988,0,4249,27556,32296
5009,10,1600000US1276700,"West Perrine CDP, Florida",2890,40453,51647,2199,42329,54566,1154,49167,0,691,26542,30850
5010,10,1600000US1276740,"West Samoset CDP, Florida",2001,32301,39527,1246,35044,41558,762,48028,0,755,18607,28058
5011,10,1600000US1276937,"West Vero Corridor CDP, Florida",4034,41340,58944,1898,57012,79489,1655,56033,0,2136,31275,40626
5012,10,1600000US1276950,"Westview CDP, Florida",3256,33984,47122,2574,41056,51784,1413,41107,0,682,18441,24646
5013,10,1600000US1276975,"Westville town, Florida",131,41635,40814,93,42404,44752,51,55625,0,38,0,29955
5014,10,1600000US1277075,"Westwood Lakes CDP, Florida",3192,51500,70629,2533,63194,77953,1640,69183,0,659,24321,33045
5015,10,1600000US1277100,"Wewahitchka city, Florida",785,45375,51451,466,60300,61038,287,78281,0,319,24609,34823
5016,10,1600000US1277137,"Whiskey Creek CDP, Florida",2178,75552,90765,1397,97685,110144,1144,99706,0,781,41458,55241
5017,10,1600000US1277275,"White City CDP, Florida",1485,58016,79666,1153,61914,88115,882,61016,0,332,0,42745
5018,10,1600000US1277400,"White Springs town, Florida",382,22794,37654,218,43438,50557,151,51250,0,164,12917,19956
5019,10,1600000US1277467,"Whitfield CDP (Manatee County), Florida",1433,85391,90927,1043,93594,106151,833,96189,0,390,38750,47967
5020,10,1600000US1277470,"Whitfield CDP (Santa Rosa County), Florida",138,0,89981,131,0,93398,110,0,0,7,0,0
5021,10,1600000US1277675,"Wildwood city, Florida",2896,41968,68324,1549,57028,89624,1219,67575,0,1347,29841,42711
5022,10,1600000US1277735,"Williamsburg CDP, Florida",3209,58199,72971,1926,66122,73599,1406,77188,0,1283,39023,66822
5023,10,1600000US1277825,"Williston city, Florida",934,41574,49085,538,51196,55928,283,60050,0,396,31923,36818
5024,10,1600000US1277837,"Williston Highlands CDP, Florida",968,39032,61702,599,57173,83511,477,59850,0,369,24375,26300
5025,10,1600000US1277862,"Willow Oak CDP, Florida",2215,41870,60350,1386,43603,66579,769,64926,0,829,32162,42317
5026,10,1600000US1278000,"Wilton Manors city, Florida",6577,70465,95776,2042,88508,121855,1602,103821,0,4535,54846,82525
5027,10,1600000US1278025,"Wimauma CDP, Florida",1967,49347,63717,1736,47222,63040,1220,56085,0,231,34375,44634
5028,10,1600000US1278050,"Windermere town, Florida",1315,153348,210633,1087,154420,215732,994,173370,0,228,0,181455
5029,10,1600000US1278110,"Windsor CDP, Florida",127,0,164078,95,0,195185,95,0,0,32,0,0
5030,10,1600000US1278225,"Winter Beach CDP, Florida",898,80962,88993,705,82981,98144,681,82563,0,193,38015,52190
5031,10,1600000US1278250,"Winter Garden city, Florida",14701,73739,99590,10865,87280,114079,8512,103827,0,3836,36534,54709
5032,10,1600000US1278275,"Winter Haven city, Florida",15520,46669,64113,9738,54412,74368,6537,65321,0,5782,29945,44496
5033,10,1600000US1278300,"Winter Park city, Florida",12895,77899,148791,7558,120801,203898,6003,144778,0,5337,45900,69188
5034,10,1600000US1278325,"Winter Springs city, Florida",14467,71898,94836,10050,90477,111277,7769,99660,0,4417,47316,53384
5035,10,1600000US1278340,"Wiscon CDP, Florida",307,32639,44902,202,24063,36322,99,0,0,105,47375,56888
5036,10,1600000US1278500,"Woodlawn Beach CDP, Florida",1018,87197,102553,949,90972,103062,825,92361,0,69,69750,73543
5037,10,1600000US1278700,"Woodville CDP, Florida",1030,44712,66828,779,56908,78520,481,90885,0,251,26908,29457
5038,10,1600000US1278740,"World Golf Village CDP, Florida",6038,91875,105794,4668,92408,104493,3850,95625,0,1370,81471,106453
5039,10,1600000US1278775,"Worthington Springs town, Florida",145,35625,49076,104,35000,50514,87,31964,0,41,35625,43898
5040,10,1600000US1278800,"Wright CDP, Florida",10475,51349,61068,5455,58647,68050,3837,72654,0,5020,37677,52058
5041,10,1600000US1278900,"Yalaha CDP, Florida",461,73583,69796,397,72917,71142,362,75833,0,64,0,40602
5042,10,1600000US1278925,"Yankeetown town, Florida",274,41250,52443,171,41023,56657,121,58125,0,103,41750,45119
5043,10,1600000US1278975,"Yeehaw Junction CDP, Florida",70,0,51856,28,0,0,18,0,0,42,0,47462
5044,10,1600000US1279175,"Yulee CDP, Florida",4586,68571,76606,3520,72500,80605,2524,86667,0,1066,41736,54980
5045,10,1600000US1279200,"Zellwood CDP, Florida",1531,49148,60009,961,72519,71336,838,70446,0,570,40655,39320
5046,10,1600000US1279225,"Zephyrhills city, Florida",6775,36260,49399,4141,48076,59739,3025,52060,0,2634,22654,30128
5047,10,1600000US1279231,"Zephyrhills North CDP, Florida",1437,31035,39460,708,45000,52735,546,46184,0,729,19666,26047
5048,10,1600000US1279237,"Zephyrhills South CDP, Florida",2670,33923,44536,1426,39059,53686,1073,44390,0,1244,24250,30180
5049,10,1600000US1279243,"Zephyrhills West CDP, Florida",2795,34836,49076,1508,42325,60705,1157,44875,0,1287,26943,34585
5050,10,1600000US1279250,"Zolfo Springs town, Florida",528,36371,43266,406,38875,47845,292,39875,0,122,22800,23667
5051,11,1600000US1300184,"Abbeville city, Georgia",338,22813,57923,212,24375,38664,122,45313,0,126,20132,88444
5052,11,1600000US1300408,"Acworth city, Georgia",8337,68860,78341,5470,80170,89967,4074,89717,0,2867,42327,54510
5053,11,1600000US1300436,"Adairsville city, Georgia",1830,48397,53451,1267,51875,56770,810,64688,0,563,26133,34266
5054,11,1600000US1300576,"Adel city, Georgia",2111,32288,46615,1108,45759,55449,583,59792,0,1003,22938,32500
5055,11,1600000US1300660,"Adrian city, Georgia",261,23393,33777,157,29896,41953,73,60208,0,104,18750,20098
5056,11,1600000US1300828,"Ailey city, Georgia",143,62625,63697,103,63250,69378,66,81111,0,40,35000,40683
5057,11,1600000US1300996,"Alamo town, Georgia",760,46563,41891,492,54202,52687,305,63891,0,268,12976,21797
5058,11,1600000US1301024,"Alapaha town, Georgia",363,35298,41531,196,51389,53259,124,58750,0,167,31103,27283
5059,11,1600000US1301052,"Albany city, Georgia",28156,36615,49481,16444,41950,57505,7690,68282,84652,11712,26470,35935
5060,11,1600000US1301248,"Aldora town, Georgia",25,28036,32780,9,25938,30667,3,0,0,16,28929,33969
5061,11,1600000US1301472,"Allenhurst city, Georgia",274,62500,66490,186,86250,80437,128,95714,0,88,31875,33098
5062,11,1600000US1301500,"Allentown city, Georgia",47,36964,44028,37,46250,46627,28,36875,0,10,35000,27590
5063,11,1600000US1301612,"Alma city, Georgia",1005,28875,40328,620,33438,47093,319,49188,0,385,17946,27341
5064,11,1600000US1301696,"Alpharetta city, Georgia",24273,113802,153808,17608,144894,176778,14541,164740,0,6665,64816,84141
5065,11,1600000US1301808,"Alston town, Georgia",61,0,54541,40,0,70503,32,103750,0,21,15982,19048
5066,11,1600000US1301948,"Alto town, Georgia",364,42857,47120,265,52768,54327,207,56875,0,99,23542,24681
5067,11,1600000US1302060,"Ambrose city, Georgia",112,19375,52954,64,41071,76602,39,56250,0,48,16625,21423
5068,11,1600000US1302116,"Americus city, Georgia",6162,33347,45981,3557,47031,57088,1792,65980,0,2605,20072,29405
5069,11,1600000US1302256,"Andersonville city, Georgia",93,29583,31649,44,43750,48043,22,0,0,49,9511,16663
5070,11,1600000US1302536,"Appling CDP, Georgia",311,26069,63302,145,119886,116760,116,144559,0,166,0,16607
5071,11,1600000US1302564,"Arabi town, Georgia",249,36705,43118,158,52500,49715,116,56750,0,91,18750,28555
5072,11,1600000US1302592,"Aragon city, Georgia",505,34135,51208,357,34750,54465,236,46250,0,148,30714,36670
5073,11,1600000US1302648,"Arcade city, Georgia",548,56471,63710,383,64946,74501,306,68947,0,165,24531,32678
5074,11,1600000US1302844,"Argyle town, Georgia",71,25750,34161,50,43125,43862,46,0,0,21,10179,11062
5075,11,1600000US1302928,"Arlington city, Georgia",511,33025,39247,402,33600,42489,146,66591,0,109,12438,20584
5076,11,1600000US1303124,"Arnoldsville city, Georgia",180,43929,55269,101,62813,72062,83,71875,0,79,21875,32657
5077,11,1600000US1303236,"Ashburn city, Georgia",1500,36095,45732,1061,41614,48579,482,68125,0,439,18036,34973
5078,11,1600000US1303440,"Athens-Clarke County unified government (balance), Georgia",48300,38311,59118,23740,54627,81085,15644,80434,102947,24560,25723,35597
5079,11,1600000US1304000,"Atlanta city, Georgia",206229,59948,106300,87024,81233,150012,50725,143140,220254,119205,49909,72830
5080,11,1600000US1304084,"Attapulgus city, Georgia",239,32604,40505,141,48625,49440,96,57813,0,98,16333,27009
5081,11,1600000US1304140,"Auburn city, Georgia",2436,56941,61748,1849,67519,69446,1413,73664,0,587,29464,35444
5082,11,1600000US1304204,"Augusta-Richmond County consolidated government (balance), Georgia",69754,42592,57952,42165,51165,67975,23418,72619,90732,27589,29490,40185
5083,11,1600000US1304252,"Austell city, Georgia",2691,53551,59567,1794,56369,65202,914,84432,0,897,40417,43780
5084,11,1600000US1304392,"Avalon town, Georgia",64,38750,51956,38,45000,48103,24,45000,0,26,0,48100
5085,11,1600000US1304448,"Avera city, Georgia",82,51250,58311,54,53750,64533,43,74375,0,28,36500,44543
5086,11,1600000US1304644,"Avondale Estates city, Georgia",1422,110000,142292,865,146726,184128,728,152059,0,557,55179,75480
5087,11,1600000US1304840,"Baconton city, Georgia",335,42813,56901,288,39375,58989,133,66827,0,47,28021,28191
5088,11,1600000US1304896,"Bainbridge city, Georgia",4471,37985,50622,3111,48729,59446,1668,58750,0,1360,19575,28731
5089,11,1600000US1304980,"Baldwin city, Georgia",984,43750,52151,772,47879,54991,554,57000,0,212,22857,35566
5090,11,1600000US1305036,"Ball Ground city, Georgia",804,78913,90195,626,83587,96364,548,85238,0,178,47000,66864
5091,11,1600000US1305344,"Barnesville city, Georgia",2056,27308,45641,1028,51250,61002,553,81789,0,1028,22891,30134
5092,11,1600000US1305680,"Bartow town, Georgia",96,27500,44248,44,68750,62557,30,73125,0,52,18750,28756
5093,11,1600000US1305708,"Barwick city, Georgia",127,31750,41909,57,41406,52814,40,43214,0,70,25000,33030
5094,11,1600000US1306016,"Baxley city, Georgia",1436,31486,43211,1068,45625,50693,688,51419,0,368,12303,18555
5095,11,1600000US1306688,"Bellville city, Georgia",43,63125,108358,28,107500,148429,23,124063,0,15,33438,33560
5096,11,1600000US1306884,"Belvedere Park CDP, Georgia",6086,46432,66074,3251,56474,76207,1530,69706,0,2835,37278,52500
5097,11,1600000US1307248,"Berkeley Lake city, Georgia",687,145625,186805,592,158750,198426,561,160865,0,95,82917,110013
